Protein,Protein ID,Gene,log2FC,FC,P.value,FDR,mean c,mean ptx3,Class,is_onoff
sp|Q8IXB1|DJC10_HUMAN,Q8IXB1,DNAJC10,-0.15414875,0.898662465,0.74587471,0.9115443289323045,1.75206436,1.574514476,NS,False
sp|Q8IXH7|NELFD_HUMAN,Q8IXH7,NELFCD,0.330085067,1.257087495,0.667722641,0.8813220879865591,0.575353157,0.723269259,NS,False
sp|Q8IXI1|MIRO2_HUMAN,Q8IXI1,RHOT2,0.627147213,1.54450786,0.023072891,0.34157374086666664,2.092163407,3.231362826,NS,False
sp|Q8IXI2|MIRO1_HUMAN,Q8IXI2,RHOT1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8IXJ9|ASXL1_HUMAN,Q8IXJ9,ASXL1,-9.247916848,0.001644749,0.203152522,0.6213728635509951,0.157951355,0.00025979,NS,True
sp|Q8IXK0|PHC2_HUMAN,Q8IXK0,PHC2,-0.000399389,0.999723203,0.997218453,0.9982349855718654,0.628839946,0.628665885,NS,False
sp|Q8IXL7|MSRB3_HUMAN,Q8IXL7,MSRB3,1.07530653,2.107169735,0.12288391,0.5137261551607445,0.710461407,1.497062774,NS,False
sp|Q8IXM2|BAP18_HUMAN,Q8IXM2,BAP18,0.423577992,1.341249833,0.098458011,0.4819828853539382,1.627368962,2.182708349,NS,False
sp|Q8IXM3|RM41_HUMAN,Q8IXM3,MRPL41,-0.356223423,0.781206889,0.341035031,0.7154409222873785,0.520876385,0.406912221,NS,False
sp|Q8IXQ3|CI040_HUMAN,Q8IXQ3,C9orf40,1.651037088,3.14059321,0.550748908,0.8214389848967193,0.052868575,0.166038688,NS,False
sp|Q8IXQ4|GPAM1_HUMAN,Q8IXQ4,GPALPP1,0.749424933,1.681122591,0.000436139,0.12596720529411765,0.73059248,1.228215523,NS,False
sp|Q8IXT5|RB12B_HUMAN,Q8IXT5,RBM12B,0.480371556,1.395102919,0.107371715,0.5035292460840497,0.173575955,0.242156322,NS,False
sp|Q8IXU6|S35F2_HUMAN,Q8IXU6,SLC35F2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8IY17|PLPL6_HUMAN,Q8IY17,PNPLA6,-1.46375669,0.362547847,0.34573918,0.7154409222873785,0.04751021,0.017224724,NS,False
sp|Q8IY31|IFT20_HUMAN,Q8IY31,IFT20,7.97840148,252.195982,0.118780707,0.5117853503006873,0.000248116,0.062573942,NS,True
sp|Q8IY57|YAF2_HUMAN,Q8IY57,YAF2,0.106660311,1.076732825,0.734260185,0.9068107211745473,0.29411419,0.316682403,NS,False
sp|Q8IY67|RAVR1_HUMAN,Q8IY67,RAVER1,-0.331996499,0.794436328,0.199688536,0.6180601652671276,3.827840524,3.040975571,NS,False
sp|Q8IY81|SPB1_HUMAN,Q8IY81,FTSJ3,-1.062833761,0.478690885,0.430545011,0.7517975170768137,2.706175552,1.295421569,NS,False
sp|Q8IY95|TM192_HUMAN,Q8IY95,TMEM192,9.026550568,521.5098052,0.117063852,0.5117853503006873,0.000248116,0.129395101,NS,True
sp|Q8IYA6|CKP2L_HUMAN,Q8IYA6,CKAP2L,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8IYB3|SRRM1_HUMAN,Q8IYB3,SRRM1,0.151640693,1.110832039,0.205410779,0.6248593112755418,10.07685509,11.19369348,NS,False
sp|Q8IYB5|SMAP1_HUMAN,Q8IYB5,SMAP1,-0.103193295,0.930970078,0.86568979,0.953482410044613,0.891583898,0.830037931,NS,False
sp|Q8IYB7|DI3L2_HUMAN,Q8IYB7,DIS3L2,2.847345601,7.196750288,0.331314864,0.7154409222873785,0.072885216,0.524536702,NS,False
sp|Q8IYB8|SUV3_HUMAN,Q8IYB8,SUPV3L1,-0.140447544,0.907237674,0.693084567,0.8891699806999217,0.821173796,0.744999805,NS,False
sp|Q8IYD1|ERF3B_HUMAN,Q8IYD1,GSPT2,0.156860631,1.114858515,0.646526095,0.8675712288740093,1.065122898,1.187461332,NS,False
sp|Q8IYI6|EXOC8_HUMAN,Q8IYI6,EXOC8,-0.241792594,0.845693858,0.748777857,0.913159153812004,0.627507234,0.530679013,NS,False
sp|Q8IYL3|CA174_HUMAN,Q8IYL3,C1orf174,0.436320013,1.353148348,0.696134634,0.8906311103828125,0.097892726,0.13246338,NS,False
sp|Q8IYS1|P20D2_HUMAN,Q8IYS1,PM20D2,0.646671739,1.565552337,0.06352042,0.3836227087330873,1.072749655,1.67944573,NS,False
sp|Q8IYU8|MICU2_HUMAN,Q8IYU8,MICU2,8.037362994,262.7164986,0.139774251,0.5358636397345824,0.000248116,0.065184254,NS,True
sp|Q8IZ07|AN13A_HUMAN,Q8IZ07,ANKRD13A,1.927033788,3.802725464,0.513985474,0.7998949848938194,0.023502912,0.089375121,NS,False
sp|Q8IZ21|PHAR4_HUMAN,Q8IZ21,PHACTR4,0.5706318,1.485173831,0.116922996,0.5117853503006873,1.011124941,1.501696302,NS,False
sp|Q8IZ73|RUSD2_HUMAN,Q8IZ73,RPUSD2,-0.02240654,0.984588955,0.983863254,0.9942260454515531,0.106989434,0.105340615,NS,False
sp|Q8IZH2|XRN1_HUMAN,Q8IZH2,XRN1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8IZL8|PELP1_HUMAN,Q8IZL8,PELP1,0.140577062,1.102345954,0.561807236,0.8298656825391096,4.002805005,4.412475903,NS,False
sp|Q8IZP0|ABI1_HUMAN,Q8IZP0,ABI1,0.392952567,1.313077954,0.088965721,0.45756777918410035,4.629319431,6.078657284,NS,False
sp|Q8IZV2|CKLF8_HUMAN,Q8IZV2,CMTM8,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8N0U8|VKORL_HUMAN,Q8N0U8,VKORC1L1,-0.808437449,0.570999961,0.530535644,0.810263304646402,0.086725259,0.04952012,NS,False
sp|Q8N0X7|SPART_HUMAN,Q8N0X7,SPART,-0.206822882,0.866443222,0.282360646,0.7019372471450227,1.27188854,1.102019205,NS,False
sp|Q8N0Z6|TTC5_HUMAN,Q8N0Z6,TTC5,7.288862382,156.3745998,0.127296471,0.5185079271913836,0.000248116,0.038799092,NS,True
sp|Q8N108|MIER1_HUMAN,Q8N108,MIER1,0.436405561,1.353228589,0.034585112,0.34157374086666664,0.224566625,0.303889977,NS,False
sp|Q8N111|CEND_HUMAN,Q8N111,CEND1,0.90577579,1.873551702,0.161512399,0.571438389834294,1.291626468,2.419928968,NS,False
sp|Q8N128|F177A_HUMAN,Q8N128,FAM177A1,1.480537677,2.790527139,0.153215168,0.5564130978655835,0.250186353,0.698151807,NS,False
sp|Q8N129|CNPY4_HUMAN,Q8N129,CNPY4,0.343117206,1.268494449,0.875679676,0.9550393623189692,0.074635058,0.094674156,NS,False
sp|Q8N131|PORIM_HUMAN,Q8N131,TMEM123,-0.929661251,0.524981595,0.548032114,0.8194864651735689,1.480868563,0.77742874,NS,False
sp|Q8N163|CCAR2_HUMAN,Q8N163,CCAR2,-0.487702476,0.713159917,0.03619734,0.34157374086666664,8.370975023,5.969843854,NS,False
sp|Q8N183|NDUF2_HUMAN,Q8N183,NDUFAF2,0.20444414,1.152242311,0.560029833,0.8284392621047876,5.073008378,5.845334895,NS,False
sp|Q8N1B4|VPS52_HUMAN,Q8N1B4,VPS52,1.032474756,2.045530086,0.382743865,0.7208850699654775,0.91485573,1.871364919,NS,False
sp|Q8N1F7|NUP93_HUMAN,Q8N1F7,NUP93,0.310948639,1.240523133,0.17284879,0.5835779993814433,6.339875701,7.864762469,NS,False
sp|Q8N1F8|S11IP_HUMAN,Q8N1F8,STK11IP,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8N1G2|CMTR1_HUMAN,Q8N1G2,CMTR1,-0.28134799,0.82282185,0.590276218,0.8422714996745132,0.112588002,0.092639868,NS,False
sp|Q8N1G4|LRC47_HUMAN,Q8N1G4,LRRC47,-0.04038707,0.972394023,0.644987115,0.8668989972463769,13.08610022,12.72484563,NS,False
sp|Q8N1I0|DOCK4_HUMAN,Q8N1I0,DOCK4,0.411017473,1.329623212,0.713868238,0.9012471498793324,0.575566643,0.765286768,NS,False
sp|Q8N1Q1|CAH13_HUMAN,Q8N1Q1,CA13,-0.683539897,0.622635656,0.013540014,0.34157374086666664,0.721284725,0.449097588,NS,False
sp|Q8N201|INT1_HUMAN,Q8N201,INTS1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8N257|H2B3B_HUMAN,Q8N257,H2BC26,-0.321972053,0.799975625,0.028651663,0.34157374086666664,40.21930298,32.17446203,NS,False
sp|Q8N2F6|ARM10_HUMAN,Q8N2F6,ARMC10,-1.679890293,0.31210637,0.092456069,0.46742253828365876,0.120133779,0.037494518,NS,False
sp|Q8N2G8|GHDC_HUMAN,Q8N2G8,GHDC,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8N335|GPD1L_HUMAN,Q8N335,GPD1L,-0.135031598,0.910649888,0.902581,0.9657164327740247,0.683311185,0.622257254,NS,False
sp|Q8N357|S35F6_HUMAN,Q8N357,SLC35F6,-1.269732392,0.414736696,0.043789324,0.34157374086666664,0.523620206,0.217164514,Exploratory_Down,False
sp|Q8N392|RHG18_HUMAN,Q8N392,ARHGAP18,-1.858902964,0.275685833,0.26611206,0.6938981490175252,0.760172388,0.209568758,NS,False
sp|Q8N3C0|ASCC3_HUMAN,Q8N3C0,ASCC3,0.106721338,1.076778373,0.854525402,0.9503728654279892,0.477848042,0.514536437,NS,False
sp|Q8N3D4|EH1L1_HUMAN,Q8N3D4,EHBP1L1,-2.13151735,0.228217709,0.42631569,0.7487349317374241,0.105070824,0.023979023,NS,False
sp|Q8N3F8|MILK1_HUMAN,Q8N3F8,MICALL1,-1.042186884,0.485590841,0.502773725,0.7940640474533762,0.278368076,0.135172988,NS,False
sp|Q8N3R9|PALS1_HUMAN,Q8N3R9,PALS1,0.293890209,1.225941561,0.455595771,0.7683182074212329,0.325042779,0.398483451,NS,False
sp|Q8N3U4|STAG2_HUMAN,Q8N3U4,STAG2,-0.279270304,0.824007684,0.73660998,0.9080479542555863,0.612748775,0.504909699,NS,False
sp|Q8N3V7|SYNPO_HUMAN,Q8N3V7,SYNPO,0.779394616,1.716410481,0.407260473,0.7380981415867158,0.104626133,0.179581391,NS,False
sp|Q8N3X1|FNBP4_HUMAN,Q8N3X1,FNBP4,0.768336743,1.703304942,0.104497076,0.49586032598067636,0.187106873,0.318700062,NS,False
sp|Q8N490|PNKD_HUMAN,Q8N490,PNKD,1.568053838,2.965044666,0.12565559,0.5155029837761069,0.081628085,0.242030917,NS,False
sp|Q8N4C8|MINK1_HUMAN,Q8N4C8,MINK1,7.572063901,190.2910503,0.209623711,0.6310560521213979,0.000248116,0.047214318,NS,True
sp|Q8N4H5|TOM5_HUMAN,Q8N4H5,TOMM5,0.805097013,1.747263281,0.504458965,0.7957290085494224,1.83096306,3.199174524,NS,False
sp|Q8N4Q0|PTGR3_HUMAN,Q8N4Q0,PTGR3,8.937937413,490.441555,0.124730434,0.5146440596134454,0.000248116,0.12168656,NS,True
sp|Q8N4Q1|MIA40_HUMAN,Q8N4Q1,CHCHD4,0.316556758,1.245354744,0.183699136,0.5934700000131148,3.483856606,4.338637352,NS,False
sp|Q8N4V1|EMC5_HUMAN,Q8N4V1,MMGT1,-1.308366207,0.403777883,0.494735099,0.792464617398769,0.203705666,0.082251843,NS,False
sp|Q8N4X5|AF1L2_HUMAN,Q8N4X5,AFAP1L2,-0.03723396,0.974521581,0.962949578,0.9891782145606695,0.896683137,0.873837069,NS,False
sp|Q8N543|OGFD1_HUMAN,Q8N543,OGFOD1,-0.926941876,0.52597208,0.197529075,0.6149328438607595,0.499738823,0.262848668,NS,False
sp|Q8N573|OXR1_HUMAN,Q8N573,OXR1,1.554423896,2.937164149,0.551896631,0.8222402085683955,0.061533476,0.180733921,NS,False
sp|Q8N5A5|ZGPAT_HUMAN,Q8N5A5,ZGPAT,1.072932201,2.103704692,0.14601081,0.5439401191957511,0.099468042,0.209251386,NS,False
sp|Q8N5C6|SRBD1_HUMAN,Q8N5C6,SRBD1,0.240225756,1.18117748,0.796334005,0.9367513091878295,1.489448104,1.759302558,NS,False
sp|Q8N5F7|NKAP_HUMAN,Q8N5F7,NKAP,2.262845024,4.799369947,0.08450214,0.44661518557588803,0.073667491,0.353557544,NS,False
sp|Q8N5K1|CISD2_HUMAN,Q8N5K1,CISD2,0.286641326,1.219797214,0.250218408,0.6765105463641364,11.02356673,13.44651599,NS,False
sp|Q8N5M1|ATPF2_HUMAN,Q8N5M1,ATPAF2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8N5M4|TTC9C_HUMAN,Q8N5M4,TTC9C,-0.577290873,0.670221154,0.603443762,0.8479991045850029,0.28945169,0.193996645,NS,False
sp|Q8N5M9|JAGN1_HUMAN,Q8N5M9,JAGN1,-0.375143084,0.77102894,0.815315999,0.9431179996348313,0.186561827,0.143844568,NS,False
sp|Q8N5N7|RM50_HUMAN,Q8N5N7,MRPL50,0.300422062,1.231504639,0.060485741,0.37549147181132075,2.567407407,3.161774131,NS,False
sp|Q8N668|COMD1_HUMAN,Q8N668,COMMD1,0.315915078,1.24480096,0.087155888,0.45476664195536665,0.456381752,0.568104443,NS,False
sp|Q8N684|CPSF7_HUMAN,Q8N684,CPSF7,-2.105844796,0.23231516,0.412441921,0.7415195284181618,8.397150981,1.95078547,NS,False
sp|Q8N6H7|ARFG2_HUMAN,Q8N6H7,ARFGAP2,0.211672616,1.15802999,0.678785801,0.8856640402789585,2.355773583,2.728056459,NS,False
sp|Q8N6L1|KTAP2_HUMAN,Q8N6L1,KRTCAP2,0.088342632,1.063148136,0.813750239,0.9431179996348313,0.239980871,0.255135215,NS,False
sp|Q8N6M0|OTU6B_HUMAN,Q8N6M0,OTUD6B,-0.099648255,0.933260503,0.852834719,0.9497433591041052,2.399491992,2.239351103,NS,False
sp|Q8N6N7|ACBD7_HUMAN,Q8N6N7,ACBD7,-7.833485288,0.004384156,0.121327525,0.5117853503006873,0.059256641,0.00025979,NS,True
sp|Q8N6R0|EFNMT_HUMAN,Q8N6R0,METTL13,0.390394098,1.31075141,0.41480687,0.7427543822998545,0.214621355,0.281315243,NS,False
sp|Q8N6S5|AR6P6_HUMAN,Q8N6S5,ARL6IP6,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8N6T3|ARFG1_HUMAN,Q8N6T3,ARFGAP1,-0.710172763,0.611246938,0.10828371,0.5064930981714286,2.708485051,1.655553193,NS,False
sp|Q8N766|EMC1_HUMAN,Q8N766,EMC1,-0.422535368,0.746112266,0.565152402,0.8322251117251637,0.711214058,0.530645533,NS,False
sp|Q8N7C3|TRIMM_HUMAN,Q8N7C3,TRIML2,-0.72014312,0.607037219,0.454139529,0.767852050915978,0.241183162,0.146407156,NS,False
sp|Q8N7H5|PAF1_HUMAN,Q8N7H5,PAF1,-0.027776216,0.980931149,0.93412026,0.975649963114231,1.929415522,1.892623786,NS,False
sp|Q8N806|UBR7_HUMAN,Q8N806,UBR7,0.083659856,1.059702908,0.743010312,0.9099976632377151,1.302748223,1.38052608,NS,False
sp|Q8N884|CGAS_HUMAN,Q8N884,CGAS,0.224892727,1.168690346,0.91742507,0.9714378032564158,0.036077403,0.042163313,NS,False
sp|Q8N8A6|DDX51_HUMAN,Q8N8A6,DDX51,-5.784351658,0.018144151,0.374152015,0.7154409222873785,0.014318131,0.00025979,NS,True
sp|Q8N8N7|PTGR2_HUMAN,Q8N8N7,PTGR2,0.713346813,1.639603316,0.177326723,0.5903694748441735,0.519091743,0.851104544,NS,False
sp|Q8N8S7|ENAH_HUMAN,Q8N8S7,ENAH,0.037976368,1.026672728,0.714344238,0.9012471498793324,5.336349094,5.478684084,NS,False
sp|Q8N983|RM43_HUMAN,Q8N983,MRPL43,-0.146696863,0.903316294,0.476594101,0.7802857738946316,2.861615424,2.584943838,NS,False
sp|Q8N999|RLIG1_HUMAN,Q8N999,RLIG1,0.960033043,1.94535445,0.140889688,0.5372183518541506,2.970210161,5.778111553,NS,False
sp|Q8N9M5|TM102_HUMAN,Q8N9M5,TMEM102,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8N9N2|ASCC1_HUMAN,Q8N9N2,ASCC1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8N9N7|LRC57_HUMAN,Q8N9N7,LRRC57,-0.40717188,0.754100191,0.442441186,0.7607291784009796,0.335688161,0.253142506,NS,False
sp|Q8N9N8|EIF1A_HUMAN,Q8N9N8,EIF1AD,0.197800008,1.146948019,0.826757516,0.9450538027447796,0.249836511,0.286549491,NS,False
sp|Q8N9T8|KRI1_HUMAN,Q8N9T8,KRI1,0.352962897,1.277180913,0.069016346,0.401505046042654,2.371054572,3.028265642,NS,False
sp|Q8NAB2|KBTB3_HUMAN,Q8NAB2,KBTBD3,-0.484881139,0.714555938,0.623856639,0.8589599782618446,17.48965371,12.49733591,NS,False
sp|Q8NB16|MLKL_HUMAN,Q8NB16,MLKL,0.454027521,1.369859112,0.366750117,0.7154409222873785,0.261491537,0.358206565,NS,False
sp|Q8NB37|GALD1_HUMAN,Q8NB37,GATD1,-0.064639338,0.956184326,0.534447047,0.8113315842905718,0.736183812,0.703927422,NS,False
sp|Q8NB46|ANR52_HUMAN,Q8NB46,ANKRD52,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8NB90|AFG2A_HUMAN,Q8NB90,AFG2A,0.788961704,1.727830509,0.554762775,0.8246700651680292,0.075125863,0.129804759,NS,False
sp|Q8NBF2|NHLC2_HUMAN,Q8NBF2,NHLRC2,0.04671154,1.032907842,0.91267813,0.9694283937291802,1.57698785,1.628883117,NS,False
sp|Q8NBJ4|GOLM1_HUMAN,Q8NBJ4,GOLM1,-0.43265602,0.740896529,0.588635838,0.8411794723544819,5.406605192,4.00573502,NS,False
sp|Q8NBJ5|GT251_HUMAN,Q8NBJ5,COLGALT1,0.138787407,1.100979348,0.714582105,0.9012471498793324,4.605031182,5.070044228,NS,False
sp|Q8NBJ7|SUMF2_HUMAN,Q8NBJ7,SUMF2,0.15499964,1.11342134,0.244379337,0.6727525100056022,4.146076954,4.616330559,NS,False
sp|Q8NBM4|UBAC2_HUMAN,Q8NBM4,UBAC2,0.659871815,1.579942238,0.037576285,0.34157374086666664,0.094235839,0.148887182,NS,False
sp|Q8NBN3|TM87A_HUMAN,Q8NBN3,TMEM87A,-0.888097432,0.540326209,0.522924697,0.8040266368043819,1.004580221,0.542801022,NS,False
sp|Q8NBN7|RDH13_HUMAN,Q8NBN7,RDH13,7.675524807,204.4387418,0.373788905,0.7154409222873785,0.000248116,0.050724591,NS,True
sp|Q8NBQ5|DHB11_HUMAN,Q8NBQ5,HSD17B11,0.898903604,1.864648379,0.114222248,0.5117853503006873,0.662676305,1.235658298,NS,False
sp|Q8NBS9|TXND5_HUMAN,Q8NBS9,TXNDC5,0.025790506,1.018037359,0.814664144,0.9431179996348313,42.25317096,43.01530659,NS,False
sp|Q8NBT2|SPC24_HUMAN,Q8NBT2,SPC24,0.127656992,1.092517956,0.6309882,0.8608369163656571,1.509997128,1.649698977,NS,False
sp|Q8NBU5|ATAD1_HUMAN,Q8NBU5,ATAD1,-0.472850832,0.720539371,0.518470081,0.8020687460201511,1.428667285,1.029411027,NS,False
sp|Q8NBX0|SCPDL_HUMAN,Q8NBX0,SCCPDH,0.035014112,1.024566845,0.898531852,0.9657100300567809,1.101071799,1.128121659,NS,False
sp|Q8NBZ7|UXS1_HUMAN,Q8NBZ7,UXS1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8NC51|SERB1_HUMAN,Q8NC51,SERBP1,0.314076074,1.243215222,0.143650737,0.5400450890825688,80.68854998,100.3132336,NS,False
sp|Q8NC54|KCT2_HUMAN,Q8NC54,KCT2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8NC56|LEMD2_HUMAN,Q8NC56,LEMD2,-0.141830031,0.906368715,0.678541722,0.885603363907496,1.547581636,1.402679578,NS,False
sp|Q8NC96|NECP1_HUMAN,Q8NC96,NECAP1,0.798329903,1.739086755,0.000517788,0.1286751425,0.518031293,0.900901361,NS,False
sp|Q8NCA5|FA98A_HUMAN,Q8NCA5,FAM98A,-0.309912049,0.806690936,0.818026839,0.9431179996348313,0.104242868,0.084091777,NS,False
sp|Q8NCF5|NF2IP_HUMAN,Q8NCF5,NFATC2IP,-0.017246549,0.988116773,0.931718126,0.9745922451342139,0.696274553,0.688000564,NS,False
sp|Q8NCN5|PDPR_HUMAN,Q8NCN5,PDPR,-0.058824558,0.960046002,0.928467842,0.9743219287980358,0.257777793,0.247478539,NS,False
sp|Q8NCW5|NNRE_HUMAN,Q8NCW5,NAXE,0.151639295,1.110830962,0.231788444,0.6597572521971015,5.22198116,5.800738358,NS,False
sp|Q8ND04|SMG8_HUMAN,Q8ND04,SMG8,-0.562552905,0.677102943,0.10003976,0.4853893206818182,0.388123831,0.262799788,NS,False
sp|Q8ND24|RN214_HUMAN,Q8ND24,RNF214,-1.720149784,0.303517208,0.304349294,0.7154409222873785,1.553464568,0.471503228,NS,False
sp|Q8ND56|LS14A_HUMAN,Q8ND56,LSM14A,0.812905979,1.756746445,0.556994074,0.8267354605018138,0.317557445,0.557867913,NS,False
sp|Q8ND82|Z280C_HUMAN,Q8ND82,ZNF280C,0.001029959,1.000714168,0.996494528,0.9981278511684339,0.227352187,0.227514555,NS,False
sp|Q8NDC0|MISSL_HUMAN,Q8NDC0,MAPK1IP1L,0.61343474,1.529897225,0.03563115,0.34157374086666664,2.320543989,3.55019381,NS,False
sp|Q8NDH3|PEPL1_HUMAN,Q8NDH3,NPEPL1,-6.496417104,0.011076016,0.210292493,0.6314929632762836,0.023455214,0.00025979,NS,True
sp|Q8NDI1|EHBP1_HUMAN,Q8NDI1,EHBP1,-0.057925459,0.960644497,0.850736441,0.949491210798548,1.470332307,1.41246664,NS,False
sp|Q8NE71|ABCF1_HUMAN,Q8NE71,ABCF1,-0.121682477,0.91911515,0.687213766,0.887267720099921,10.0779886,9.262831998,NS,False
sp|Q8NE86|MCU_HUMAN,Q8NE86,MCU,-0.712177912,0.610397978,0.59599758,0.8445449113419913,0.886485915,0.54110921,NS,False
sp|Q8NEB9|PK3C3_HUMAN,Q8NEB9,PIK3C3,-10.36488621,0.00075833,0.373919076,0.7154409222873785,0.342582078,0.00025979,NS,True
sp|Q8NEF9|SRFB1_HUMAN,Q8NEF9,SRFBP1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8NEJ9|NGDN_HUMAN,Q8NEJ9,NGDN,3.291202247,9.789276559,0.280431776,0.7007825035979643,0.087955143,0.861017216,NS,False
sp|Q8NEM2|SHCBP_HUMAN,Q8NEM2,SHCBP1,-4.987652,0.031518616,0.374343002,0.7154409222873785,0.008242441,0.00025979,NS,True
sp|Q8NEW0|ZNT7_HUMAN,Q8NEW0,SLC30A7,0.89671048,1.861815973,0.590913395,0.842496746490566,0.170423602,0.317297385,NS,False
sp|Q8NEY8|PPHLN_HUMAN,Q8NEY8,PPHLN1,-10.07277448,0.000928523,0.373923144,0.7154409222873785,0.279788748,0.00025979,NS,True
sp|Q8NEZ2|VP37A_HUMAN,Q8NEZ2,VPS37A,-0.874577121,0.545413713,0.708179564,0.8969292450167654,0.040003291,0.021818344,NS,False
sp|Q8NEZ5|FBX22_HUMAN,Q8NEZ5,FBXO22,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8NF37|PCAT1_HUMAN,Q8NF37,LPCAT1,0.371334138,1.293548492,0.201080065,0.6196844804328733,0.849653826,1.099068425,NS,False
sp|Q8NF64|ZMIZ2_HUMAN,Q8NF64,ZMIZ2,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8NF91|SYNE1_HUMAN,Q8NF91,SYNE1,0.609946159,1.52620225,0.007137804,0.34157374086666664,0.916503403,1.398769556,NS,False
sp|Q8NFC6|BD1L1_HUMAN,Q8NFC6,BOD1L1,0.112402026,1.081026603,0.798493477,0.9370465994431166,0.795314735,0.859756386,NS,False
sp|Q8NFF5|FAD1_HUMAN,Q8NFF5,FLAD1,0.393168365,1.313274378,0.555428368,0.8249537732698125,0.119117421,0.156433857,NS,False
sp|Q8NFH3|NUP43_HUMAN,Q8NFH3,NUP43,0.286886754,1.220004741,0.09695013,0.47731065459459454,3.96008969,4.831328194,NS,False
sp|Q8NFH4|NUP37_HUMAN,Q8NFH4,NUP37,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8NFH5|NUP35_HUMAN,Q8NFH5,NUP35,0.253928242,1.19244956,0.074769061,0.41559995158371044,0.963231039,1.148604428,NS,False
sp|Q8NFJ5|RAI3_HUMAN,Q8NFJ5,GPRC5A,-0.525907505,0.694522094,0.022719217,0.34157374086666664,1.49952724,1.041454798,NS,False
sp|Q8NFQ8|TOIP2_HUMAN,Q8NFQ8,TOR1AIP2,0.119104237,1.086060323,0.351066778,0.7154409222873785,1.4606964,1.586404404,NS,False
sp|Q8NFV4|ABHDB_HUMAN,Q8NFV4,ABHD11,0.059361816,1.042004723,0.741450218,0.9098972829153135,0.88033716,0.917315478,NS,False
sp|Q8NFW8|NEUA_HUMAN,Q8NFW8,CMAS,-0.75403556,0.592942634,0.062115049,0.3797644901606922,1.679083511,0.9956002,NS,False
sp|Q8NG27|PJA1_HUMAN,Q8NG27,PJA1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8NHG7|SVIP_HUMAN,Q8NHG7,SVIP,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8NHH9|ATLA2_HUMAN,Q8NHH9,ATL2,-0.274808824,0.826559841,0.052650215,0.34285484834217506,0.362904939,0.299962649,NS,False
sp|Q8NHM4|TRY6_HUMAN,Q8NHM4,PRSS3P2,-0.61026523,0.655076259,0.2621332,0.6881467503794763,1.485506551,0.973120075,NS,False
sp|Q8NHP8|PLBL2_HUMAN,Q8NHP8,PLBD2,0.396116403,1.315960698,0.707919242,0.8969292450167654,0.163413116,0.215045239,NS,False
sp|Q8NHQ9|DDX55_HUMAN,Q8NHQ9,DDX55,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|Q8NHU6|TDRD7_HUMAN,Q8NHU6,TDRD7,0.693202919,1.616869139,0.519632077,0.8025773822176785,0.591283726,0.956028409,NS,False
sp|Q8NHV4|NEDD1_HUMAN,Q8NHV4,NEDD1,-0.94925605,0.517899457,0.269027583,0.6984624869186047,0.486499942,0.251958056,NS,False
sp|Q8NHZ8|CDC26_HUMAN,Q8NHZ8,CDC26,0.166451304,1.122294502,0.901087297,0.9657164327740247,0.27272451,0.306077218,NS,False
sp|Q8NI08|NCOA7_HUMAN,Q8NI08,NCOA7,-0.475359383,0.719287589,0.528258531,0.8087774827595884,0.102175397,0.073493495,NS,False
